소규모학교_KEDI,소규모학교명,소규모학교_행정구,소규모학교_학생수_20251001,후보학교_KEDI,후보학교명,후보학교_행정구,후보학교_학생수_20251001,후보학교_학급당학생수_20251001,후보학교_소규모여부_정책2026,학교간직선거리_km,후보생성기준,거리순위_3km내
213021213,성천초등학교,남구,122,213021283,범일초등학교,동구,181,13.923076923076923,True,2.276046,학교점 간 직선거리 3km 이하,11
213021213,성천초등학교,남구,122,213021269,성북초등학교,부산진구,616,20.533333333333335,False,2.301135,학교점 간 직선거리 3km 이하,12
213021213,성천초등학교,남구,122,213021345,수정초등학교,동구,335,18.61111111111111,False,2.326082,학교점 간 직선거리 3km 이하,13
213021213,성천초등학교,남구,122,213021380,용당초등학교,남구,86,9.555555555555555,True,2.526056,학교점 간 직선거리 3km 이하,14
213021213,성천초등학교,남구,122,213021352,부산진초등학교,부산진구,437,18.208333333333332,False,2.577591,학교점 간 직선거리 3km 이하,15
213021213,성천초등학교,남구,122,213021160,대천초등학교,남구,516,19.846153846153847,False,2.632081,학교점 간 직선거리 3km 이하,16
213021213,성천초등학교,남구,122,213021335,수성초등학교,동구,124,13.777777777777779,True,2.72204,학교점 간 직선거리 3km 이하,17
213021213,성천초등학교,남구,122,213021711,용소초등학교,남구,1103,25.651162790697676,False,2.821853,학교점 간 직선거리 3km 이하,18
213021213,성천초등학교,남구,122,213021394,선암초등학교,부산진구,121,12.1,True,2.96123,학교점 간 직선거리 3km 이하,19
213021380,용당초등학교,남구,86,213021190,동항초등학교,남구,127,14.11111111111111,True,1.050053,학교점 간 직선거리 3km 이하,1
213021380,용당초등학교,남구,86,213021089,백운초등학교,남구,152,13.818181818181818,True,1.071312,학교점 간 직선거리 3km 이하,2
213021380,용당초등학교,남구,86,213021290,석포초등학교,남구,651,20.34375,False,1.112056,학교점 간 직선거리 3km 이하,3
213021380,용당초등학교,남구,86,213021180,동천초등학교,남구,260,20.0,False,1.124031,학교점 간 직선거리 3km 이하,4
213021380,용당초등학교,남구,86,213021400,용호초등학교,남구,395,19.75,False,1.514169,학교점 간 직선거리 3km 이하,5
213021380,용당초등학교,남구,86,213021160,대천초등학교,남구,516,19.846153846153847,False,1.530766,학교점 간 직선거리 3km 이하,6
213021380,용당초등학교,남구,86,213021410,우암초등학교,남구,267,17.8,False,1.867249,학교점 간 직선거리 3km 이하,7
213021380,용당초등학교,남구,86,213021390,용산초등학교,남구,276,17.25,False,2.017501,학교점 간 직선거리 3km 이하,8
213021380,용당초등학교,남구,86,213021385,용문초등학교,남구,843,23.416666666666668,False,2.020405,학교점 간 직선거리 3km 이하,9
213021380,용당초등학교,남구,86,213021430,운산초등학교,남구,454,19.73913043478261,False,2.070159,학교점 간 직선거리 3km 이하,10
213021380,용당초등학교,남구,86,213021289,분포초등학교,남구,965,23.536585365853657,False,2.274669,학교점 간 직선거리 3km 이하,11
213021380,용당초등학교,남구,86,213021150,대연초등학교,남구,784,21.77777777777778,False,2.284654,학교점 간 직선거리 3km 이하,12
213021380,용당초등학교,남구,86,213021370,연포초등학교,남구,1226,23.576923076923077,False,2.45124,학교점 간 직선거리 3km 이하,13
213021380,용당초등학교,남구,86,213021360,오륙도초등학교,남구,467,21.227272727272727,False,2.454892,학교점 간 직선거리 3km 이하,14
213021380,용당초등학교,남구,86,213021213,성천초등학교,남구,122,12.2,True,2.526056,학교점 간 직선거리 3km 이하,15
213021380,용당초등학교,남구,86,213021711,용소초등학교,남구,1103,25.651162790697676,False,2.946346,학교점 간 직선거리 3km 이하,16
213021283,범일초등학교,동구,181,213021335,수성초등학교,동구,124,13.777777777777779,True,0.844672,학교점 간 직선거리 3km 이하,1
213021283,범일초등학교,동구,181,213021295,성남초등학교,동구,567,20.25,False,0.939567,학교점 간 직선거리 3km 이하,2
213021283,범일초등학교,동구,181,213021345,수정초등학교,동구,335,18.61111111111111,False,0.959882,학교점 간 직선거리 3km 이하,3
213021283,범일초등학교,동구,181,213021394,선암초등학교,부산진구,121,12.1,True,1.089569,학교점 간 직선거리 3km 이하,4
213021283,범일초등학교,동구,181,213021352,부산진초등학교,부산진구,437,18.208333333333332,False,1.304306,학교점 간 직선거리 3km 이하,5
213021283,범일초등학교,동구,181,213021406,성서초등학교,부산진구,178,13.692307692307692,True,1.306577,학교점 간 직선거리 3km 이하,6
213021283,범일초등학교,동구,181,213021106,가남초등학교,부산진구,53,7.571428571428571,True,1.735193,학교점 간 직선거리 3km 이하,7
213021283,범일초등학교,동구,181,213021358,부전초등학교,부산진구,352,18.526315789473685,False,1.73589,학교점 간 직선거리 3km 이하,8
213021283,범일초등학교,동구,181,213021300,성동초등학교,남구,753,21.514285714285716,False,1.835428,학교점 간 직선거리 3km 이하,9
213021283,범일초등학교,동구,181,213021124,가야초등학교,부산진구,961,21.84090909090909,False,1.98906,학교점 간 직선거리 3km 이하,10
213021283,범일초등학교,동구,181,213021175,동일중앙초등학교,동구,898,22.45,False,2.042678,학교점 간 직선거리 3km 이하,11
213021283,범일초등학교,동구,181,213021269,성북초등학교,부산진구,616,20.533333333333335,False,2.132377,학교점 간 직선거리 3km 이하,12
213021283,범일초등학교,동구,181,213021210,문현초등학교,남구,485,17.962962962962962,False,2.216905,학교점 간 직선거리 3km 이하,13
213021283,범일초등학교,동구,181,213021213,성천초등학교,남구,122,12.2,True,2.276046,학교점 간 직선거리 3km 이하,14
213021283,범일초등학교,동구,181,213021130,가평초등학교,부산진구,623,20.766666666666666,False,2.408918,학교점 간 직선거리 3km 이하,15
213021283,범일초등학교,동구,181,213021490,전포초등학교,부산진구,348,16.571428571428573,False,2.534993,학교점 간 직선거리 3km 이하,16
213021283,범일초등학교,동구,181,213021202,당평초등학교,부산진구,223,17.153846153846153,True,2.766456,학교점 간 직선거리 3km 이하,17
213021283,범일초등학교,동구,181,213021418,성지초등학교,부산진구,458,18.32,False,2.817986,학교점 간 직선거리 3km 이하,18
213021283,범일초등학교,동구,181,213021346,부암초등학교,부산진구,697,19.914285714285715,False,2.822414,학교점 간 직선거리 3km 이하,19
213021283,범일초등학교,동구,181,213021502,주례초등학교,부산진구,299,17.58823529411765,False,2.838644,학교점 간 직선거리 3km 이하,20
213021283,범일초등학교,동구,181,213021196,당감초등학교,부산진구,172,17.2,True,2.847832,학교점 간 직선거리 3km 이하,21
213021283,범일초등학교,동구,181,213021410,우암초등학교,남구,267,17.8,False,2.904178,학교점 간 직선거리 3km 이하,22
213021283,범일초등학교,동구,181,213021058,초량초등학교,동구,185,14.23076923076923,True,2.913438,학교점 간 직선거리 3km 이하,23
213021283,범일초등학교,동구,181,213021148,개포초등학교,부산진구,222,15.857142857142858,True,2.998372,학교점 간 직선거리 3km 이하,24
213021335,수성초등학교,동구,124,213021345,수정초등학교,동구,335,18.61111111111111,False,0.514226,학교점 간 직선거리 3km 이하,1
213021335,수성초등학교,동구,124,213021283,범일초등학교,동구,181,13.923076923076923,True,0.844672,학교점 간 직선거리 3km 이하,2
213021335,수성초등학교,동구,124,213021175,동일중앙초등학교,동구,898,22.45,False,1.236302,학교점 간 직선거리 3km 이하,3
213021335,수성초등학교,동구,124,213021295,성남초등학교,동구,567,20.25,False,1.438115,학교점 간 직선거리 3km 이하,4
213021335,수성초등학교,동구,124,213021394,선암초등학교,부산진구,121,12.1,True,1.74054,학교점 간 직선거리 3km 이하,5
213021335,수성초등학교,동구,124,213021352,부산진초등학교,부산진구,437,18.208333333333332,False,2.114908,학교점 간 직선거리 3km 이하,6
213021335,수성초등학교,동구,124,213021406,성서초등학교,부산진구,178,13.692307692307692,True,2.136374,학교점 간 직선거리 3km 이하,7
213021335,수성초등학교,동구,124,213021058,초량초등학교,동구,185,14.23076923076923,True,2.167613,학교점 간 직선거리 3km 이하,8
213021335,수성초등학교,동구,124,213021124,가야초등학교,부산진구,961,21.84090909090909,False,2.210857,학교점 간 직선거리 3km 이하,9
213021335,수성초등학교,동구,124,213021130,가평초등학교,부산진구,623,20.766666666666666,False,2.217672,학교점 간 직선거리 3km 이하,10
213021335,수성초등학교,동구,124,213021106,가남초등학교,부산진구,53,7.571428571428571,True,2.222324,학교점 간 직선거리 3km 이하,11
213021335,수성초등학교,동구,124,213021358,부전초등학교,부산진구,352,18.526315789473685,False,2.457265,학교점 간 직선거리 3km 이하,12
213021335,수성초등학교,동구,124,213021502,주례초등학교,부산진구,299,17.58823529411765,False,2.462716,학교점 간 직선거리 3km 이하,13
213021335,수성초등학교,동구,124,213021300,성동초등학교,남구,753,21.514285714285716,False,2.618092,학교점 간 직선거리 3km 이하,14
213021335,수성초등학교,동구,124,212021288,봉래초등학교,중구,171,14.25,True,2.648651,학교점 간 직선거리 3km 이하,15
213021335,수성초등학교,동구,124,213021213,성천초등학교,남구,122,12.2,True,2.72204,학교점 간 직선거리 3km 이하,16
213021335,수성초등학교,동구,124,213021269,성북초등학교,부산진구,616,20.533333333333335,False,2.975608,학교점 간 직선거리 3km 이하,17
213021058,초량초등학교,동구,185,212021288,봉래초등학교,중구,171,14.25,True,0.484238,학교점 간 직선거리 3km 이하,1
213021058,초량초등학교,동구,185,213021175,동일중앙초등학교,동구,898,22.45,False,0.977716,학교점 간 직선거리 3km 이하,2
213021058,초량초등학교,동구,185,212021287,광일초등학교,중구,203,16.916666666666668,True,1.427885,학교점 간 직선거리 3km 이하,3
213021058,초량초등학교,동구,185,212021286,보수초등학교,중구,154,12.833333333333334,True,1.537984,학교점 간 직선거리 3km 이하,4
213021058,초량초등학교,동구,185,212021556,화랑초등학교,서구,171,14.25,True,1.66472,학교점 간 직선거리 3km 이하,5
213021058,초량초등학교,동구,185,212021244,동신초등학교,서구,288,19.2,False,1.721572,학교점 간 직선거리 3km 이하,6
213021058,초량초등학교,동구,185,212021292,부민초등학교,서구,574,20.5,False,1.846491,학교점 간 직선거리 3km 이하,7
213021058,초량초등학교,동구,185,213021345,수정초등학교,동구,335,18.61111111111111,False,1.969252,학교점 간 직선거리 3km 이하,8
213021058,초량초등학교,동구,185,213021335,수성초등학교,동구,124,13.777777777777779,True,2.167613,학교점 간 직선거리 3km 이하,9
213021058,초량초등학교,동구,185,212021132,구덕초등학교,서구,422,20.095238095238095,False,2.23158,학교점 간 직선거리 3km 이하,10
213021058,초량초등학교,동구,185,212021212,대신초등학교,서구,732,23.612903225806452,False,2.239629,학교점 간 직선거리 3km 이하,11
213021058,초량초등학교,동구,185,212021532,토성초등학교,서구,401,19.095238095238095,False,2.285998,학교점 간 직선거리 3km 이하,12
213021058,초량초등학교,동구,185,212021204,대교초등학교,영도구,366,19.263157894736842,False,2.485962,학교점 간 직선거리 3km 이하,13
213021058,초량초등학교,동구,185,212021404,아미초등학교,서구,31,4.428571428571429,True,2.667404,학교점 간 직선거리 3km 이하,14
213021058,초량초등학교,동구,185,212021284,봉학초등학교,영도구,143,14.3,True,2.814049,학교점 간 직선거리 3km 이하,15
213021058,초량초등학교,동구,185,213021283,범일초등학교,동구,181,13.923076923076923,True,2.913438,학교점 간 직선거리 3km 이하,16
213021058,초량초등학교,동구,185,213021295,성남초등학교,동구,567,20.25,False,2.958085,학교점 간 직선거리 3km 이하,17
213021058,초량초등학교,동구,185,212021412,영도초등학교,영도구,224,16.0,True,2.979414,학교점 간 직선거리 3km 이하,18
214021217,내산초등학교,동래구,215,214021214,미남초등학교,동래구,266,17.733333333333334,False,0.534538,학교점 간 직선거리 3km 이하,1
214021217,내산초등학교,동래구,215,214021280,명륜초등학교,동래구,1110,25.227272727272727,False,0.609058,학교점 간 직선거리 3km 이하,2
214021217,내산초등학교,동래구,215,214021469,온천초등학교,동래구,1064,23.130434782608695,False,0.636645,학교점 간 직선거리 3km 이하,3
214021217,내산초등학교,동래구,215,214021619,온샘초등학교,동래구,1380,24.210526315789473,False,0.763853,학교점 간 직선거리 3km 이하,4
214021217,내산초등학교,동래구,215,214021361,수안초등학교,동래구,166,13.833333333333334,True,0.837904,학교점 간 직선거리 3km 이하,5
214021217,내산초등학교,동래구,215,214021158,거학초등학교,연제구,543,21.72,False,1.09674,학교점 간 직선거리 3km 이하,6
214021217,내산초등학교,동래구,215,214021163,금강초등학교,동래구,757,21.62857142857143,False,1.23347,학교점 간 직선거리 3km 이하,7
214021217,내산초등학교,동래구,215,214021226,내성초등학교,동래구,107,11.88888888888889,True,1.23656,학교점 간 직선거리 3km 이하,8
214021217,내산초등학교,동래구,215,214021388,여고초등학교,동래구,1038,28.054054054054053,False,1.261109,학교점 간 직선거리 3km 이하,9
214021217,내산초등학교,동래구,215,214021199,낙민초등학교,동래구,589,21.035714285714285,False,1.383033,학교점 간 직선거리 3km 이하,10
214021217,내산초등학교,동래구,215,214021235,달북초등학교,동래구,513,20.52,False,1.572783,학교점 간 직선거리 3km 이하,11
